customer_id,customer_name,gender,age,city,state,country,customer_segment
48364,Wakeeta Dube,Male,58,Ahmedabad,Gujarat,India,New
48365,Harsh Comar,Male,31,Ahmedabad,Gujarat,India,Returning
48366,Timothy Rastogi,Male,45,Bengaluru,Karnataka,India,New
48367,Atharv Bir,Female,35,Pune,Maharashtra,India,Returning
48368,Samesh Narayan,Female,42,Hyderabad,Telangana,India,Returning
48369,Naksh Wable,Male,60,Hyderabad,Telangana,India,Premium
48370,Veda Sastry,Female,21,Pune,Maharashtra,India,Returning
48371,Hemangini Mitra,Male,64,Pune,Maharashtra,India,Returning
48372,Luke Thaman,Male,65,Lucknow,Uttar Pradesh,India,New
48373,Ekaja Sankaran,Male,64,Mumbai,Maharashtra,India,New
48374,Tejas Vohra,Male,61,Mumbai,Maharashtra,India,Premium
48375,Raghav Jayaraman,Male,20,Bengaluru,Karnataka,India,Returning
48376,Timothy Saxena,Male,61,Jaipur,Rajasthan,India,Premium
48377,Owen Edwin,Female,61,Chennai,Tamil Nadu,India,Returning
48378,Theodore Ahluwalia,Female,42,Chennai,Tamil Nadu,India,Premium
48379,Wahab Kunda,Female,42,Mumbai,Maharashtra,India,Returning
48380,Unni Kalita,Female,61,Bengaluru,Karnataka,India,Returning
48381,Tarak Oommen,Male,46,Pune,Maharashtra,India,Premium
48382,Kashish Golla,Male,27,Kolkata,West Bengal,India,Premium
48383,Alexander Sampath,Male,23,Ahmedabad,Gujarat,India,New
48384,Adweta Nagar,Female,38,Pune,Maharashtra,India,Premium
48385,Deepa Bali,Female,64,Delhi,Delhi,India,New
48386,Manbir Palla,Male,46,Lucknow,Uttar Pradesh,India,Returning
48387,Logan Mani,Male,63,Jaipur,Rajasthan,India,Returning
48388,Jeremiah Khurana,Male,31,Delhi,Delhi,India,Returning
48389,Thomas Bawa,Female,21,Chennai,Tamil Nadu,India,Returning
48390,Rudra Naidu,Male,28,Bengaluru,Karnataka,India,New
48391,Girindra Merchant,Female,28,Chennai,Tamil Nadu,India,Returning
48392,Balhaar Rai,Male,51,Ahmedabad,Gujarat,India,New
48393,Vaishnavi Master,Male,43,Chennai,Tamil Nadu,India,Premium
48394,Amruta Chawla,Female,64,Lucknow,Uttar Pradesh,India,Premium
48395,Isaiah Kalla,Male,20,Bengaluru,Karnataka,India,Premium
48396,Suhani Jaggi,Female,34,Hyderabad,Telangana,India,Returning
48397,Kala Chandran,Female,48,Delhi,Delhi,India,Returning
48398,Dipta Nazareth,Male,45,Pune,Maharashtra,India,Premium
48399,Zehaan Ravel,Female,64,Lucknow,Uttar Pradesh,India,Returning
48400,Raagini Soman,Female,60,Ahmedabad,Gujarat,India,Premium
48401,Shivansh Verma,Female,55,Lucknow,Uttar Pradesh,India,New
48402,Lajita Goel,Male,43,Kolkata,West Bengal,India,Premium
48403,Balveer Som,Male,35,Pune,Maharashtra,India,Returning
48404,Rajata Borra,Female,54,Delhi,Delhi,India,Returning
48405,Shravya More,Male,42,Mumbai,Maharashtra,India,Premium
48406,Tamanna Ravel,Female,63,Jaipur,Rajasthan,India,Returning
48407,Aadi Thaman,Female,54,Lucknow,Uttar Pradesh,India,Returning
48408,Samarth Sheth,Male,49,Delhi,Delhi,India,New
48409,Vedant Prakash,Female,48,Mumbai,Maharashtra,India,Returning
48410,Reva Shah,Female,43,Kolkata,West Bengal,India,Returning
48411,Simon Mangal,Male,60,Mumbai,Maharashtra,India,Premium
48412,Neha Gulati,Male,39,Hyderabad,Telangana,India,Premium
48413,Oscar Comar,Female,35,Hyderabad,Telangana,India,Returning
48414,Leela Saran,Male,36,Hyderabad,Telangana,India,Premium
48415,Akshay Dayal,Male,25,Bengaluru,Karnataka,India,Returning
48416,Aarav Basak,Male,51,Ahmedabad,Gujarat,India,Returning
48417,Vivaan Morar,Male,23,Ahmedabad,Gujarat,India,New
48418,Ojasvi Batra,Female,32,Chennai,Tamil Nadu,India,New
48419,Aarnav Kumar,Male,26,Mumbai,Maharashtra,India,Returning
48420,Patrick Kara,Male,38,Jaipur,Rajasthan,India,Returning
48421,Devansh Ratti,Male,51,Mumbai,Maharashtra,India,Returning
48422,Mason Tata,Male,44,Chennai,Tamil Nadu,India,Returning
48423,Omisha Bail,Female,37,Jaipur,Rajasthan,India,Returning
48424,Yauvani Dhar,Male,52,Chennai,Tamil Nadu,India,Premium
48425,Laksh Mander,Male,27,Jaipur,Rajasthan,India,New
48426,Harsh Saini,Male,61,Jaipur,Rajasthan,India,New
48427,Michael Dalal,Female,37,Delhi,Delhi,India,Returning
48428,Dayita Bera,Male,52,Hyderabad,Telangana,India,New
48429,Chakradev Pillay,Female,48,Chennai,Tamil Nadu,India,New
48430,Qasim Vyas,Male,63,Delhi,Delhi,India,Returning
48431,Triveni Tak,Male,36,Kolkata,West Bengal,India,Returning
48432,Anusha Ramaswamy,Female,36,Ahmedabad,Gujarat,India,New
48433,Ekaja Swamy,Female,29,Jaipur,Rajasthan,India,New
48434,Damini Bal,Female,36,Chennai,Tamil Nadu,India,Returning
48435,Max Jaggi,Male,56,Kolkata,West Bengal,India,Premium
48436,Victor Varty,Male,61,Mumbai,Maharashtra,India,New
48437,Nachiket Tak,Male,51,Ahmedabad,Gujarat,India,New
48438,Omkaar Chanda,Male,25,Bengaluru,Karnataka,India,Returning
48439,Zansi Shah,Male,22,Lucknow,Uttar Pradesh,India,Returning
48440,Thomas Bajaj,Female,41,Bengaluru,Karnataka,India,Returning
48441,Ekantika Naik,Female,38,Pune,Maharashtra,India,Returning
48442,Henry Dube,Male,20,Mumbai,Maharashtra,India,New
48443,Jack Dave,Male,33,Jaipur,Rajasthan,India,Premium
48444,Urvi Magar,Female,44,Kolkata,West Bengal,India,Returning
48445,Gaurav Tailor,Female,35,Bengaluru,Karnataka,India,New
48446,Teerth Kara,Male,22,Delhi,Delhi,India,Premium
48447,Gagan Shere,Female,27,Kolkata,West Bengal,India,Returning
48448,Aachal Sinha,Female,61,Hyderabad,Telangana,India,Returning
48449,Arunima Barman,Male,19,Kolkata,West Bengal,India,New
48450,Lila Sethi,Female,34,Lucknow,Uttar Pradesh,India,New
48451,Siya Johal,Male,59,Lucknow,Uttar Pradesh,India,Returning
48452,Adya Buch,Male,19,Chennai,Tamil Nadu,India,New
48453,Chatura Apte,Male,21,Kolkata,West Bengal,India,Returning
48454,Lakshit Maharaj,Female,52,Jaipur,Rajasthan,India,Returning
48455,Lipika Shankar,Female,25,Jaipur,Rajasthan,India,Returning
48456,Abha Sibal,Female,63,Mumbai,Maharashtra,India,Premium
48457,Ikbal Ravi,Female,26,Chennai,Tamil Nadu,India,Premium
48458,Ikshita Kapur,Male,34,Hyderabad,Telangana,India,New
48459,Faqid Sehgal,Male,45,Ahmedabad,Gujarat,India,New
48460,Vritti Balasubramanian,Female,24,Bengaluru,Karnataka,India,Returning
48461,Qasim Sarin,Female,34,Delhi,Delhi,India,New
48462,Harini Divan,Female,31,Kolkata,West Bengal,India,Premium
48463,Brijesh Balay,Female,26,Lucknow,Uttar Pradesh,India,Premium
48464,Aahana Sen,Male,65,Mumbai,Maharashtra,India,Returning
48465,Rishi Subramanian,Female,31,Pune,Maharashtra,India,New
48466,Faqid Narain,Male,43,Jaipur,Rajasthan,India,New
48467,Vasana Bose,Female,45,Delhi,Delhi,India,Returning
48468,Abhiram Bhakta,Female,39,Lucknow,Uttar Pradesh,India,Premium
48469,Ishaan Mammen,Female,40,Mumbai,Maharashtra,India,New
48470,Garima Ram,Female,39,Mumbai,Maharashtra,India,New
48471,Tara Bassi,Female,26,Mumbai,Maharashtra,India,New
48472,Ekbal Borah,Male,45,Delhi,Delhi,India,Premium
48473,Alexander Pradhan,Female,54,Ahmedabad,Gujarat,India,New
48474,Jagrati Chacko,Female,63,Kolkata,West Bengal,India,Returning
48475,Pooja Ranganathan,Female,24,Jaipur,Rajasthan,India,New
48476,Yutika Bera,Male,41,Mumbai,Maharashtra,India,New
48477,Falak Amble,Female,36,Jaipur,Rajasthan,India,New
48478,Ranbir Cherian,Male,18,Jaipur,Rajasthan,India,Premium
48479,Janya Nagar,Male,60,Pune,Maharashtra,India,Returning
48480,Ojas Venkatesh,Male,64,Chennai,Tamil Nadu,India,Returning
48481,Warda Deol,Male,19,Kolkata,West Bengal,India,New
48482,Leena Sankaran,Female,28,Ahmedabad,Gujarat,India,Returning
48483,Thomas Aggarwal,Male,36,Chennai,Tamil Nadu,India,Returning
48484,Lohit Kapur,Female,64,Kolkata,West Bengal,India,Returning
48485,Nimrat Karan,Female,60,Chennai,Tamil Nadu,India,New
48486,Lohit Soni,Female,52,Mumbai,Maharashtra,India,Returning
48487,Jacob Narayan,Male,50,Delhi,Delhi,India,New
48488,Ekalinga Nori,Female,36,Jaipur,Rajasthan,India,New
48489,Dakshesh Subramaniam,Male,44,Bengaluru,Karnataka,India,New
48490,Abhiram Rau,Male,35,Delhi,Delhi,India,New
48491,Kavya Maharaj,Male,30,Pune,Maharashtra,India,Returning
48492,Edhitha Kapoor,Female,29,Ahmedabad,Gujarat,India,New
48493,Sathvik Banik,Female,23,Delhi,Delhi,India,New
48494,Anita Bail,Male,18,Mumbai,Maharashtra,India,New
48495,Anirudh Lanka,Male,43,Bengaluru,Karnataka,India,Returning
48496,Udyati Iyengar,Male,49,Hyderabad,Telangana,India,Premium
48497,Ucchal Sandhu,Male,48,Jaipur,Rajasthan,India,New
48498,Irya Mander,Female,24,Mumbai,Maharashtra,India,New
48499,Laksh Prabhu,Female,18,Delhi,Delhi,India,New
48500,Arya Morar,Male,63,Ahmedabad,Gujarat,India,Returning
48501,Alexander Khanna,Female,59,Hyderabad,Telangana,India,New
48502,Indali Yadav,Male,19,Delhi,Delhi,India,Premium
48503,Tejas Acharya,Male,46,Delhi,Delhi,India,Returning
48504,Harinakshi Bahl,Male,39,Lucknow,Uttar Pradesh,India,New
48505,Ekanta Vala,Female,39,Pune,Maharashtra,India,New
48506,Janya Chawla,Male,19,Lucknow,Uttar Pradesh,India,New
48507,Mason Viswanathan,Male,53,Kolkata,West Bengal,India,Premium
48508,Widisha Goda,Female,57,Delhi,Delhi,India,Returning
48509,Gayathri Subramanian,Female,25,Mumbai,Maharashtra,India,Premium
48510,Qarin Palla,Male,31,Hyderabad,Telangana,India,New
48511,Yug Lalla,Female,20,Bengaluru,Karnataka,India,New
48512,Sanya Dalal,Male,29,Hyderabad,Telangana,India,New
48513,Ekiya Parikh,Male,30,Kolkata,West Bengal,India,Premium
48514,Aadhya Saraf,Male,35,Ahmedabad,Gujarat,India,New
48515,Omkaar Kala,Female,53,Jaipur,Rajasthan,India,Premium
48516,Aayush Khare,Male,49,Lucknow,Uttar Pradesh,India,Returning
48517,Aadi Bawa,Female,46,Kolkata,West Bengal,India,Returning
48518,Nimrat Merchant,Male,50,Chennai,Tamil Nadu,India,New
48519,Siddharth Bava,Male,30,Lucknow,Uttar Pradesh,India,New
48520,Gautami Pandit,Male,27,Bengaluru,Karnataka,India,Returning
48521,Jackson Babu,Female,52,Delhi,Delhi,India,Premium
48522,Warinder Murthy,Male,47,Hyderabad,Telangana,India,Premium
48523,Yahvi Menon,Female,47,Jaipur,Rajasthan,India,Returning
48524,Robert Khatri,Male,18,Lucknow,Uttar Pradesh,India,Premium
48525,Aadi Biswas,Male,65,Ahmedabad,Gujarat,India,Premium
48526,Karan Pradhan,Female,42,Jaipur,Rajasthan,India,Premium
48527,Xiti Jhaveri,Male,63,Mumbai,Maharashtra,India,Premium
48528,Ojasvi Deshmukh,Female,22,Lucknow,Uttar Pradesh,India,New
48529,Tara Kala,Female,27,Hyderabad,Telangana,India,Premium
48530,Lajita Majumdar,Female,39,Delhi,Delhi,India,Returning
48531,Krishna Dara,Male,64,Jaipur,Rajasthan,India,New
48532,Zaitra Rama,Male,36,Pune,Maharashtra,India,New
48533,Ucchal Vig,Female,35,Delhi,Delhi,India,Returning
48534,Amrita Mangat,Female,26,Chennai,Tamil Nadu,India,Returning
48535,Veer Kakar,Female,46,Mumbai,Maharashtra,India,Returning
48536,Kiaan Dhingra,Male,26,Kolkata,West Bengal,India,New
48537,Akshay Atwal,Female,50,Lucknow,Uttar Pradesh,India,New
48538,Gopal Dhawan,Male,45,Pune,Maharashtra,India,Premium
48539,Jagat Kala,Female,50,Mumbai,Maharashtra,India,New
48540,Manya Vala,Female,40,Jaipur,Rajasthan,India,Premium
48541,Kamya Sarkar,Male,44,Bengaluru,Karnataka,India,Premium
48542,Devika Shan,Male,63,Hyderabad,Telangana,India,Premium
48543,Yochana Chawla,Male,40,Jaipur,Rajasthan,India,Premium
48544,Edhitha Goswami,Female,35,Pune,Maharashtra,India,Returning
48545,Ayushman Chaudhary,Female,46,Mumbai,Maharashtra,India,New
48546,Aarna Pandya,Female,58,Chennai,Tamil Nadu,India,New
48547,Siddharth Nadig,Male,22,Chennai,Tamil Nadu,India,Premium
48548,Henry Gola,Female,22,Bengaluru,Karnataka,India,Premium
48549,Ayushman Soman,Male,29,Bengaluru,Karnataka,India,Returning
48550,Rachita Malhotra,Male,56,Jaipur,Rajasthan,India,Returning
48551,Jairaj Salvi,Female,63,Kolkata,West Bengal,India,Returning
48552,Ganga Bail,Female,51,Lucknow,Uttar Pradesh,India,Premium
48553,George Bhavsar,Female,55,Jaipur,Rajasthan,India,Premium
48554,Imaran Kunda,Male,64,Pune,Maharashtra,India,Returning
48555,Neelima Bir,Female,60,Bengaluru,Karnataka,India,Returning
48556,Fariq Maharaj,Male,22,Jaipur,Rajasthan,India,Returning
48557,Rishi Balan,Female,54,Delhi,Delhi,India,New
48558,Waida Sehgal,Male,20,Pune,Maharashtra,India,New
48559,Jonathan Ram,Female,40,Mumbai,Maharashtra,India,New
48560,Udarsh Dua,Female,44,Bengaluru,Karnataka,India,New
48561,Liam Handa,Female,41,Ahmedabad,Gujarat,India,Premium
48562,Dominic Grover,Female,30,Lucknow,Uttar Pradesh,India,Returning
48563,Tripti Bawa,Female,43,Delhi,Delhi,India,Premium
48564,Max Sawhney,Male,42,Chennai,Tamil Nadu,India,New
48565,Gayathri Korpal,Female,56,Lucknow,Uttar Pradesh,India,New
48566,Gaurav Sarin,Male,56,Jaipur,Rajasthan,India,New
48567,Girindra Korpal,Female,50,Delhi,Delhi,India,Premium
48568,Anamika Chopra,Male,25,Mumbai,Maharashtra,India,Premium
48569,Balveer Varghese,Female,65,Lucknow,Uttar Pradesh,India,Premium
48570,Liam Solanki,Female,32,Ahmedabad,Gujarat,India,New
48571,Bhavani Srinivasan,Male,18,Chennai,Tamil Nadu,India,New
48572,Hemang Dada,Male,51,Lucknow,Uttar Pradesh,India,Premium
48573,Niharika Ghosh,Female,29,Pune,Maharashtra,India,New
48574,Udarsh Thakkar,Female,44,Pune,Maharashtra,India,Premium
48575,Ekantika Chandra,Female,58,Hyderabad,Telangana,India,New
48576,Jatin Keer,Male,25,Mumbai,Maharashtra,India,Returning
48577,Timothy Khatri,Male,40,Bengaluru,Karnataka,India,Returning
48578,Warinder Aurora,Male,21,Ahmedabad,Gujarat,India,New
48579,Vyanjana Issac,Female,21,Ahmedabad,Gujarat,India,Returning
48580,Harish Sachar,Female,32,Pune,Maharashtra,India,New
48581,Bimala Kara,Female,36,Kolkata,West Bengal,India,Premium
48582,Niharika Merchant,Female,18,Pune,Maharashtra,India,Returning
48583,Zansi Grewal,Female,32,Lucknow,Uttar Pradesh,India,Premium
48584,Neel Sarma,Male,31,Mumbai,Maharashtra,India,Returning
48585,Charita Chaudhry,Female,23,Pune,Maharashtra,India,Premium
48586,Gunbir Koshy,Male,52,Jaipur,Rajasthan,India,Premium
48587,Ganga Mangal,Male,47,Pune,Maharashtra,India,New
48588,Siddharth Setty,Male,42,Jaipur,Rajasthan,India,Returning
48589,Aarav Kade,Female,19,Bengaluru,Karnataka,India,Premium
48590,Naksh Goel,Male,60,Kolkata,West Bengal,India,Premium
48591,Falguni Prabhu,Female,29,Jaipur,Rajasthan,India,Returning
48592,Unnati Hayre,Female,22,Delhi,Delhi,India,Returning
48593,Anirudh Devi,Female,38,Mumbai,Maharashtra,India,Returning
48594,Abhiram Krishna,Male,24,Delhi,Delhi,India,Returning
48595,Pranav Dave,Male,36,Lucknow,Uttar Pradesh,India,Premium
48596,Girish Karan,Female,51,Bengaluru,Karnataka,India,Premium
48597,Nirja Aggarwal,Male,52,Ahmedabad,Gujarat,India,New
48598,Rajata Edwin,Male,35,Jaipur,Rajasthan,India,Returning
48599,Amol Goel,Male,30,Chennai,Tamil Nadu,India,Premium
48600,Avi Barad,Female,25,Mumbai,Maharashtra,India,New
48601,Isaiah Merchant,Male,47,Delhi,Delhi,India,Returning
48602,Abhiram Pai,Male,36,Ahmedabad,Gujarat,India,New
48603,Unni Deshmukh,Female,51,Bengaluru,Karnataka,India,Returning
48604,Kamya Puri,Male,26,Chennai,Tamil Nadu,India,New
48605,Jagat Date,Male,62,Ahmedabad,Gujarat,India,Premium
48606,Azaan Pal,Female,21,Lucknow,Uttar Pradesh,India,Premium
48607,Shivansh Bains,Female,28,Bengaluru,Karnataka,India,Premium
48608,Indali Gour,Female,62,Lucknow,Uttar Pradesh,India,Premium
48609,Libni Singhal,Male,51,Pune,Maharashtra,India,New
48610,Viraj Tara,Female,59,Bengaluru,Karnataka,India,Premium
48611,Jasmit Mannan,Male,39,Jaipur,Rajasthan,India,Premium
48612,Balvan Gandhi,Male,36,Delhi,Delhi,India,New
48613,Robert Nagy,Male,33,Mumbai,Maharashtra,India,Returning
48614,Tristan Thaman,Female,32,Delhi,Delhi,India,Premium
48615,Triveni Mannan,Male,22,Pune,Maharashtra,India,New
48616,Ekapad Mittal,Female,50,Ahmedabad,Gujarat,India,Premium
48617,Krisha Setty,Male,37,Bengaluru,Karnataka,India,Premium
48618,Zaitra Sama,Male,30,Bengaluru,Karnataka,India,Premium
48619,Vritti Krishnan,Female,46,Mumbai,Maharashtra,India,New
48620,Udyati Loke,Male,65,Pune,Maharashtra,India,Premium
48621,Pranav Prakash,Male,50,Bengaluru,Karnataka,India,Returning
48622,Veda Sachar,Female,28,Jaipur,Rajasthan,India,Returning
48623,Charan Bawa,Female,34,Jaipur,Rajasthan,India,Returning
48624,Tripti Verma,Female,29,Delhi,Delhi,India,Returning
48625,Aarav Korpal,Male,32,Bengaluru,Karnataka,India,Returning
48626,Tanvi Kota,Female,29,Kolkata,West Bengal,India,Returning
48627,Gautam Borde,Female,63,Lucknow,Uttar Pradesh,India,New
48628,Harish Dara,Male,30,Chennai,Tamil Nadu,India,Returning
48629,Reyansh Sehgal,Male,64,Mumbai,Maharashtra,India,Premium
48630,Qarin Chana,Female,25,Mumbai,Maharashtra,India,Premium
48631,Udant Gala,Female,60,Lucknow,Uttar Pradesh,India,New
48632,Anay Bhasin,Male,32,Jaipur,Rajasthan,India,Returning
48633,Yug Brar,Male,45,Pune,Maharashtra,India,Returning
48634,Siya Comar,Male,56,Ahmedabad,Gujarat,India,New
48635,Dipta Deep,Female,64,Ahmedabad,Gujarat,India,Returning
48636,Lakshmi Anand,Male,44,Lucknow,Uttar Pradesh,India,Returning
48637,Tara Dewan,Female,41,Lucknow,Uttar Pradesh,India,New
48638,Upkaar Doctor,Male,19,Mumbai,Maharashtra,India,New
48639,Warinder Koshy,Female,25,Hyderabad,Telangana,India,New
48640,Maya Parmar,Male,22,Delhi,Delhi,India,New
48641,Pushti Hayer,Male,36,Jaipur,Rajasthan,India,New
48642,Raagini Kapoor,Male,49,Delhi,Delhi,India,Premium
48643,Sara Oommen,Male,42,Hyderabad,Telangana,India,Returning
48644,Simon Tank,Male,19,Bengaluru,Karnataka,India,New
48645,Nidra Raman,Male,22,Delhi,Delhi,India,Returning
48646,Bimala Halder,Female,42,Hyderabad,Telangana,India,Premium
48647,Manan Saha,Female,34,Bengaluru,Karnataka,India,Returning
48648,Chakradhar Chakraborty,Female,59,Bengaluru,Karnataka,India,Premium
48649,Andrew Ravi,Female,30,Delhi,Delhi,India,New
48650,Gabriel Din,Female,23,Ahmedabad,Gujarat,India,Returning
48651,Neelima Natt,Female,62,Bengaluru,Karnataka,India,Returning
48652,Kashvi Sibal,Female,55,Kolkata,West Bengal,India,Premium
48653,Dakshesh Choudhary,Female,22,Kolkata,West Bengal,India,Returning
48654,Vasana Dube,Male,27,Hyderabad,Telangana,India,Premium
48655,Lipika Bala,Male,58,Delhi,Delhi,India,Returning
48656,Oni Sagar,Male,47,Hyderabad,Telangana,India,Premium
48657,Maanav Pant,Female,63,Lucknow,Uttar Pradesh,India,Premium
48658,Anvi Bora,Female,62,Kolkata,West Bengal,India,New
48659,Max Kibe,Female,42,Ahmedabad,Gujarat,India,New
48660,Maanav Keer,Male,36,Bengaluru,Karnataka,India,Returning
48661,Peter Batra,Female,44,Hyderabad,Telangana,India,Returning
48662,Nidra Vala,Male,40,Mumbai,Maharashtra,India,Premium
48663,Shaurya Soni,Male,61,Bengaluru,Karnataka,India,Returning
48664,Anay Mody,Female,38,Lucknow,Uttar Pradesh,India,New
48665,Eesha Thakkar,Male,47,Hyderabad,Telangana,India,Premium
48666,Tanveer Mammen,Male,53,Bengaluru,Karnataka,India,Returning
48667,Bakhshi Hora,Female,65,Mumbai,Maharashtra,India,Returning
48668,Kashish Arya,Male,46,Jaipur,Rajasthan,India,Returning
48669,Ucchal Mangat,Female,65,Kolkata,West Bengal,India,Returning
48670,Divya Keer,Female,48,Mumbai,Maharashtra,India,New
48671,Ayush Bose,Male,25,Chennai,Tamil Nadu,India,New
48672,Yash Borra,Female,51,Lucknow,Uttar Pradesh,India,New
48673,Anya Misra,Male,63,Delhi,Delhi,India,Premium
48674,Kai Walla,Male,22,Delhi,Delhi,India,New
48675,Imaran Batra,Male,45,Bengaluru,Karnataka,India,Returning
48676,Shravya Sani,Female,56,Chennai,Tamil Nadu,India,New
48677,Radha Kamdar,Female,62,Delhi,Delhi,India,Returning
48678,Ayushman Gill,Male,32,Ahmedabad,Gujarat,India,Returning
48679,Faqid Chadha,Female,32,Ahmedabad,Gujarat,India,New
48680,Kashish Ranganathan,Male,26,Chennai,Tamil Nadu,India,New
48681,Zansi Vora,Female,47,Hyderabad,Telangana,India,New
48682,Ekiya Madan,Male,31,Jaipur,Rajasthan,India,New
48683,Frado Chandra,Female,33,Delhi,Delhi,India,Returning
48684,Rehaan Bhasin,Female,53,Ahmedabad,Gujarat,India,Premium
48685,Hemang Rattan,Female,41,Ahmedabad,Gujarat,India,Premium
48686,Gayathri Chacko,Female,56,Delhi,Delhi,India,Returning
48687,Ekbal Sha,Male,36,Hyderabad,Telangana,India,Returning
48688,Dev Gulati,Male,48,Delhi,Delhi,India,Returning
48689,Nikita Peri,Female,23,Kolkata,West Bengal,India,New
48690,Isaiah Bora,Female,19,Delhi,Delhi,India,New
48691,Bimala Sodhi,Female,27,Pune,Maharashtra,India,Returning
48692,Siya Arora,Male,25,Kolkata,West Bengal,India,Premium
48693,Robert Kadakia,Female,38,Bengaluru,Karnataka,India,Premium
48694,Janani Krishnamurthy,Male,45,Hyderabad,Telangana,India,New
48695,Yamini Buch,Male,32,Ahmedabad,Gujarat,India,New
48696,Chasmum Saraf,Female,60,Pune,Maharashtra,India,Premium
48697,Samarth Gokhale,Female,58,Kolkata,West Bengal,India,New
48698,Krishna Saha,Female,42,Kolkata,West Bengal,India,New
48699,Krisha Peri,Male,41,Bengaluru,Karnataka,India,Returning
48700,Ikshita Patel,Male,30,Mumbai,Maharashtra,India,Premium
48701,Xalak Brar,Male,45,Kolkata,West Bengal,India,New
48702,Gopal Kata,Male,29,Bengaluru,Karnataka,India,Premium
48703,Yochana Upadhyay,Female,31,Delhi,Delhi,India,New
48704,Hemani Behl,Female,30,Pune,Maharashtra,India,Returning
48705,Lila Pandit,Male,56,Mumbai,Maharashtra,India,New
48706,Alka Suresh,Male,18,Mumbai,Maharashtra,India,New
48707,Nandini Sarin,Female,57,Mumbai,Maharashtra,India,Premium
48708,Darpan Trivedi,Female,54,Pune,Maharashtra,India,Returning
48709,Watika Chacko,Male,36,Kolkata,West Bengal,India,New
48710,Unnati Bora,Female,61,Hyderabad,Telangana,India,New
48711,Simon Sama,Male,19,Pune,Maharashtra,India,Returning
48712,Qarin Goel,Male,33,Lucknow,Uttar Pradesh,India,Premium
48713,Zayan Bhasin,Female,32,Chennai,Tamil Nadu,India,Premium
48714,Daniel Gill,Male,34,Pune,Maharashtra,India,Premium
48715,Forum Iyer,Female,36,Lucknow,Uttar Pradesh,India,Premium
48716,Henry Prashad,Female,54,Jaipur,Rajasthan,India,New
48717,Chatresh Madan,Male,45,Chennai,Tamil Nadu,India,Returning
48718,Yutika Johal,Male,18,Hyderabad,Telangana,India,Premium
48719,Balvan Bhattacharyya,Male,46,Delhi,Delhi,India,New
48720,Joshua Gour,Female,38,Kolkata,West Bengal,India,Returning
48721,Advay Hayer,Female,60,Delhi,Delhi,India,Returning
48722,Bhavini Doctor,Male,58,Mumbai,Maharashtra,India,Returning
48723,Rachita Bal,Male,31,Pune,Maharashtra,India,Returning
48724,Qarin Bajaj,Female,28,Mumbai,Maharashtra,India,Premium
48725,Kevin Bahri,Female,27,Jaipur,Rajasthan,India,New
48726,Tejas Mangat,Female,53,Bengaluru,Karnataka,India,New
48727,Hemang Kulkarni,Female,21,Chennai,Tamil Nadu,India,Returning
48728,Bhanumati Biswas,Female,50,Bengaluru,Karnataka,India,Returning
48729,Qadim Bumb,Female,52,Hyderabad,Telangana,India,Returning
48730,Mohini Kara,Female,22,Pune,Maharashtra,India,New
48731,Nimrat Konda,Male,53,Hyderabad,Telangana,India,Returning
48732,Januja Mammen,Female,21,Bengaluru,Karnataka,India,Premium
48733,Gautami Kibe,Male,52,Ahmedabad,Gujarat,India,Premium
48734,Veda Bawa,Male,47,Bengaluru,Karnataka,India,Premium
48735,Jasmit Char,Male,35,Jaipur,Rajasthan,India,New
48736,Eiravati Choudhry,Female,58,Delhi,Delhi,India,Premium
48737,Bhavika Lad,Female,36,Mumbai,Maharashtra,India,New
48738,Nirja Iyer,Female,23,Ahmedabad,Gujarat,India,Returning
48739,Shaurya Ramachandran,Male,38,Bengaluru,Karnataka,India,New
48740,Lekha Dhar,Male,60,Ahmedabad,Gujarat,India,Premium
48741,Osha Ganguly,Female,43,Kolkata,West Bengal,India,Premium
48742,Eesha Atwal,Male,29,Kolkata,West Bengal,India,New
48743,Isaiah Nadkarni,Female,45,Jaipur,Rajasthan,India,Returning
48744,Girindra Varghese,Male,59,Hyderabad,Telangana,India,Returning
48745,Qadim Oza,Female,34,Ahmedabad,Gujarat,India,New
48746,Kamya Luthra,Female,20,Lucknow,Uttar Pradesh,India,New
48747,Jackson Madan,Male,35,Mumbai,Maharashtra,India,Premium
48748,Anita Virk,Male,49,Mumbai,Maharashtra,India,Returning
48749,Harrison Parikh,Male,42,Delhi,Delhi,India,Returning
48750,Aayush Aurora,Female,38,Kolkata,West Bengal,India,Premium
48751,Yash Suresh,Male,19,Mumbai,Maharashtra,India,Premium
48752,Kiaan Magar,Male,31,Ahmedabad,Gujarat,India,New
48753,Janya Bakshi,Male,59,Hyderabad,Telangana,India,Returning
48754,Eshana Varghese,Male,46,Hyderabad,Telangana,India,Premium
48755,Upma De,Female,56,Kolkata,West Bengal,India,Returning
48756,Chakrika Divan,Male,18,Chennai,Tamil Nadu,India,New
48757,Robert Shan,Male,55,Chennai,Tamil Nadu,India,New
48758,Onveer Kaul,Male,44,Delhi,Delhi,India,Premium
48759,Bakhshi Hora,Female,28,Pune,Maharashtra,India,Premium
48760,Girish Krishnamurthy,Female,29,Ahmedabad,Gujarat,India,Returning
48761,Wishi Varma,Female,59,Kolkata,West Bengal,India,New
48762,Ikbal Krishnan,Female,20,Lucknow,Uttar Pradesh,India,New
48763,Anthony Vig,Female,24,Pune,Maharashtra,India,Returning
